sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_N000000880,TARA_076,-20.9406,-35.1960,SRF,0.030608,,12.688213,0.030608,23.352700,,23.352700,37.276700,,37.276700,205.993400,,212.381840,205.993400,1973.518100
TARA_N000000940,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_N000001791,TARA_109,2.0399,-84.5599,SRF,0.724910,,5.471205,0.724910,27.884500,,27.884500,33.331600,,33.331600,199.702600,,209.932920,199.702600,1967.705100
TARA_N000001993,TARA_123,-8.9068,-140.2830,SRF,3.317600,,5.194036,3.317600,26.581200,,26.581200,35.526600,,35.526600,189.891700,,202.110460,189.891700,1993.451200
TARA_N000002939,TARA_137,14.1987,-116.7164,DCM,2.974500,,3.906346,2.974500,24.257200,,24.257200,34.361100,,34.361100,175.099000,,227.456020,175.099000,1942.402700
TARA_N000003010,TARA_138,6.3378,-102.9538,DCM,7.673200,,14.658865,7.673200,21.793000,,21.793000,34.709400,,34.709400,111.125100,,153.758200,111.125100,2088.100300
TARA_N000003031,TARA_138,6.3390,-103.0344,DCM,3.400900,,13.605290,3.400900,24.308000,,24.308000,34.513900,,34.513900,154.767400,,162.132260,154.767400,2073.803700
TARA_N010000006,TARA_189,77.9464,116.7640,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_N010000014,TARA_189,77.9401,116.9045,DCM,0.000000,,13.887688,13.887688,-0.027655,,-0.027655,32.935400,,32.935400,370.830600,,373.404750,370.830600,2169.143000
TARA_N010000029,TARA_189,77.9028,117.1545,SRF,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_N010000030,TARA_189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_N010000077,TARA_193,71.0704,174.9916,SRF,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_N010000119,TARA_194,73.3626,-168.6933,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
